invoice_id,store_id,product_id,date,quantity,price,discount,payment_mode,customer_id,sales_channel,cashier_id,invoice_amount,gst_amount,return_flag
INV0052302,ST00903,P00133,2024-06-13,7,66.57,46.47,Card,,In-store,EMP02311,469.86,50.34,False
INV0052303,ST00137,P00903,2024-07-27,7,1879.4,729.69,UPI,,In-store,EMP00913,13047.42,621.31,False
INV0052304,ST00735,P01049,2022-05-03,7,452.0,216.66,UPI,C029610,In-store,EMP02394,3094.71,147.37,False
INV0052305,ST00338,P00849,2023-11-12,1,67.36,12.87,UPI,C006207,In-store,EMP00190,61.03,6.54,False
INV0052306,ST00183,P00200,2022-08-19,4,550.77,366.99,Cash,,In-store,EMP01682,2166.59,330.5,False
INV0052307,ST00120,P00745,2022-08-11,2,278.82,15.94,UPI,C037742,In-store,EMP01485,568.78,27.08,False
INV0052308,ST00574,P00206,2022-02-14,6,131.95,86.6,Card,C005947,In-store,EMP02726,740.36,35.26,False
INV0052309,ST00844,P00873,2024-02-13,5,240.04,90.91,UPI,C021084,In-store,EMP01826,1164.75,55.46,False
INV0052310,ST00013,P00255,2024-02-01,-1,106.17,7.42,UPI,C002412,Online,EMP02688,-103.69,4.94,True
INV0052311,ST00740,P01011,2022-10-15,5,1532.42,270.12,UPI,C038764,In-store,EMP01489,7761.58,369.6,False
INV0052312,ST00602,P00816,2023-11-25,2,1988.18,179.44,UPI,C003693,In-store,EMP01200,3986.77,189.85,False
INV0052313,ST00835,P00906,2022-01-14,5,348.13,284.27,UPI,,In-store,EMP00768,1718.53,262.15,False
INV0052314,ST00612,P00659,2022-09-15,3,1811.71,174.37,Cash,,In-store,EMP01636,6207.7,946.94,False
INV0052315,ST00133,P00119,2023-01-26,4,251.68,7.64,UPI,C033800,In-store,EMP00542,1049.03,49.95,False
INV0052316,ST00429,P00114,2023-12-04,7,46.52,15.36,UPI,C039574,In-store,EMP01148,325.79,15.51,False
INV0052317,ST01037,P00891,2023-12-31,7,281.85,27.93,Card,,In-store,EMP01252,2178.42,233.4,False
INV0052318,ST00866,P00961,2023-04-25,3,783.66,135.57,Cash,C030472,In-store,EMP02177,2326.18,110.77,False
INV0052319,ST00369,P00420,2022-12-31,1,758.12,45.15,UPI,,In-store,EMP02217,798.53,85.56,False
INV0052320,ST00978,P01088,2024-02-03,5,663.55,125.27,UPI,C028636,In-store,EMP01750,3352.1,159.62,False
INV0052321,ST00008,P00316,2023-05-11,5,5025.54,2991.52,UPI,C035037,In-store,EMP01886,23242.99,1106.81,False
INV0052322,ST00561,P00548,2024-06-14,3,402.56,124.63,UPI,,In-store,EMP01604,1213.02,129.97,False
INV0052323,ST00813,P00479,2023-07-22,4,113.72,30.47,UPI,C006543,In-store,EMP02148,445.63,21.22,False
INV0052324,ST00708,P00025,2022-07-20,3,11.04,1.25,UPI,C018534,In-store,EMP02938,35.69,3.82,False
INV0052325,ST00188,P00301,2024-06-29,1,829.15,85.92,UPI,C011288,Online,EMP02904,780.39,37.16,False
INV0052326,ST00154,P00564,2023-12-15,1,767.84,60.51,UPI,C000433,In-store,EMP00385,834.65,127.32,False
INV0052327,ST00781,P00025,2024-06-08,6,11.12,6.11,UPI,C037363,Kiosk,EMP00478,67.88,7.27,False
INV0052328,ST01049,P00638,2023-10-14,4,656.37,170.53,UPI,C034368,In-store,EMP01130,2577.7,122.75,False
INV0052329,ST00803,P00564,2024-07-07,3,777.02,506.13,UPI,,In-store,EMP02626,1916.18,91.25,False
INV0052330,ST00901,P00216,2023-03-16,4,348.66,10.2,UPI,,In-store,EMP00165,1453.66,69.22,False
INV0052331,ST00956,P00586,2022-12-07,7,23.85,12.97,Wallet,C029728,In-store,EMP01542,172.46,18.48,False
INV0052332,ST00997,P00038,2023-01-29,3,699.47,524.43,Wallet,,In-store,EMP02703,1762.86,188.88,False
INV0052333,ST00830,P00714,2024-06-03,4,1509.62,286.95,UPI,,In-store,EMP01670,6786.81,1035.28,False
INV0052334,ST00817,P00536,2024-11-26,3,207.36,33.61,Wallet,C024530,In-store,EMP00859,659.09,70.62,False
INV0052335,ST00830,P00404,2022-11-17,4,2121.55,15.24,UPI,,In-store,EMP00911,9487.48,1016.52,False
INV0052336,ST00340,P00960,2022-02-23,7,1091.38,246.42,UPI,,In-store,EMP00627,7762.9,369.66,False
INV0052337,ST00568,P00917,2022-02-25,4,535.84,78.87,Cash,C003500,In-store,EMP02101,2436.1,371.61,False
INV0052338,ST00233,P00273,2023-12-27,1,613.09,11.67,UPI,,In-store,EMP00389,631.49,30.07,False
INV0052339,ST00558,P00597,2023-10-15,4,540.66,298.74,Card,C018760,In-store,EMP02092,2087.57,223.67,False
INV0052340,ST00537,P00407,2024-08-11,6,180.1,238.54,Card,C020252,In-store,EMP00102,884.16,42.1,False
INV0052341,ST00072,P00956,2024-11-12,1,389.82,14.05,UPI,C022601,In-store,EMP00879,394.56,18.79,False
INV0052342,ST00087,P00995,2024-10-04,2,155.56,9.32,UPI,,Kiosk,EMP00113,316.89,15.09,False
INV0052343,ST00999,P00917,2024-04-18,-6,512.75,220.52,Wallet,,In-store,EMP00516,-3370.06,514.08,True
INV0052344,ST00580,P00671,2024-02-21,7,4052.69,2323.25,UPI,C013519,Kiosk,EMP01163,27347.86,1302.28,False
INV0052345,ST00035,P01081,2023-10-05,1,13.2,0.4,Wallet,,In-store,EMP02852,13.44,0.64,False
INV0052346,ST00389,P00627,2023-03-16,7,170.76,105.2,Cash,C031550,In-store,EMP00577,1144.63,54.51,False
INV0052347,ST00936,P00700,2022-03-09,1,536.94,26.6,Card,,In-store,EMP00041,535.86,25.52,False
INV0052348,ST00765,P00362,2022-03-02,7,66.53,4.54,Card,C010144,In-store,EMP01718,484.23,23.06,False
INV0052349,ST00865,P00791,2022-03-20,7,232.19,399.49,Cash,,Online,EMP01262,1446.49,220.65,False
INV0052350,ST00657,P01059,2023-12-24,1,149.58,20.22,Wallet,,In-store,EMP00004,144.88,15.52,False
INV0052351,ST00736,P00609,2023-12-24,7,2517.85,293.93,Wallet,C024032,In-store,EMP01590,19410.74,2079.72,False
INV0052352,ST00259,P00769,2024-04-20,7,4101.43,2006.05,Cash,C015656,In-store,EMP02874,31510.67,4806.71,False
INV0052353,ST00884,P00308,2023-04-28,3,586.44,135.23,UPI,C029762,In-store,EMP02929,1916.43,292.34,False
INV0052354,ST00771,P00113,2022-12-08,6,256.99,99.08,Card,,In-store,EMP01701,1515.0,72.14,False
INV0052355,ST00252,P00413,2024-01-18,3,125.72,32.63,UPI,C005864,Online,EMP01032,361.76,17.23,False
INV0052356,ST00327,P00052,2023-05-14,3,321.87,145.77,UPI,C005748,In-store,EMP02051,860.83,40.99,False
INV0052357,ST00806,P01099,2024-10-13,6,289.66,306.87,Cash,C032218,In-store,EMP01553,1688.69,257.6,False
INV0052358,ST00262,P00679,2022-06-25,7,336.74,76.75,UPI,C032512,Online,EMP00912,2554.08,273.65,False
INV0052359,ST00703,P00818,2022-02-15,1,146.26,0.94,UPI,C023631,In-store,EMP00552,162.76,17.44,False
INV0052360,ST00440,P00296,2022-07-17,3,92.87,50.7,Card,C038796,In-store,EMP00520,239.31,11.4,False
INV0052361,ST00302,P00661,2024-03-20,6,1075.31,559.15,UPI,,Online,EMP00356,6187.35,294.64,False
INV0052362,ST00166,P00119,2024-05-02,5,245.52,26.37,Wallet,C002756,In-store,EMP02135,1261.29,60.06,False
INV0052363,ST00758,P01017,2022-10-27,5,1829.75,288.51,UPI,C027089,In-store,EMP02824,10455.08,1594.84,False
INV0052364,ST00342,P00805,2022-10-06,4,630.53,94.29,Cash,C006331,In-store,EMP02830,2719.17,291.34,False
INV0052365,ST00585,P00323,2023-01-01,7,1885.76,1952.27,UPI,C039960,In-store,EMP02121,11810.45,562.4,False
INV0052366,ST00273,P00953,2023-11-11,2,837.99,42.56,Card,C014445,In-store,EMP01438,1715.09,81.67,False
INV0052367,ST00155,P00599,2022-10-07,4,304.16,91.19,Wallet,C035577,In-store,EMP00491,1260.5,135.05,False
INV0052368,ST00023,P00495,2023-01-05,2,512.78,50.21,Cash,C025604,In-store,EMP00083,1024.12,48.77,False
INV0052369,ST00987,P00570,2022-12-10,3,207.69,19.01,UPI,,In-store,EMP01507,676.55,72.49,False
INV0052370,ST00316,P00333,2023-06-15,3,1444.24,24.72,Card,C004298,In-store,EMP01886,4523.4,215.4,False
INV0052371,ST00605,P00446,2022-05-07,2,4606.38,868.34,UPI,C004788,In-store,EMP02253,8761.64,417.22,False
INV0052372,ST00491,P00150,2023-10-19,5,1734.48,1028.74,Card,C000867,Kiosk,EMP02192,8025.84,382.18,False
INV0052373,ST00389,P00096,2024-12-12,6,154.53,102.66,UPI,C004899,In-store,EMP01661,865.75,41.23,False
INV0052374,ST00872,P00746,2024-05-11,3,215.31,37.81,Cash,C026284,In-store,EMP00349,638.53,30.41,False
INV0052375,ST00957,P00693,2023-11-17,4,1071.5,191.29,Cash,C022396,In-store,EMP01462,4831.76,737.05,False
INV0052376,ST00190,P00016,2022-12-06,4,200.58,66.47,UPI,C036682,In-store,EMP00231,772.64,36.79,False
INV0052377,ST00033,P00410,2024-05-29,4,544.82,25.9,Card,C037857,In-store,EMP00426,2261.05,107.67,False
INV0052378,ST00344,P00750,2022-06-22,4,1008.32,229.23,UPI,C031089,In-store,EMP02662,3994.25,190.2,False
INV0052379,ST00109,P00158,2022-03-29,3,174.64,21.74,Cash,C016261,In-store,EMP00595,527.29,25.11,False
INV0052380,ST00031,P01052,2023-03-12,3,1828.13,640.94,UPI,C014970,In-store,EMP01231,5085.62,242.17,False
INV0052381,ST00846,P00356,2023-09-06,6,1716.98,79.16,UPI,C018297,In-store,EMP02134,10733.86,511.14,False
INV0052382,ST00079,P00429,2024-03-28,4,3263.81,1491.87,Cash,C001455,Kiosk,EMP00740,13644.78,2081.41,False
INV0052383,ST00074,P00668,2024-01-09,6,3862.05,818.94,Cash,C031063,In-store,EMP02712,23471.03,1117.67,False
INV0052384,ST00374,P00801,2022-06-17,7,110.29,52.77,UPI,,In-store,EMP00915,848.73,129.47,False
INV0052385,ST00597,P00379,2023-12-10,3,733.78,456.97,UPI,C029083,In-store,EMP02961,1953.69,209.32,False
INV0052386,ST00525,P00063,2022-02-12,5,1744.99,322.84,UPI,,In-store,EMP00154,8822.22,420.11,False
INV0052387,ST00784,P00571,2022-11-20,3,1186.08,91.08,Card,C018660,In-store,EMP01207,3883.22,416.06,False
INV0052388,ST00786,P00376,2022-08-01,5,658.55,169.33,Cash,,In-store,EMP02203,3279.59,156.17,False
INV0052389,ST00018,P00261,2024-02-17,4,471.76,133.24,Card,C007262,In-store,EMP00677,1964.26,210.46,False
INV0052390,ST00802,P00503,2024-12-19,6,683.71,335.52,Cash,C006070,In-store,EMP00161,3955.08,188.34,False
INV0052391,ST00045,P00175,2022-02-02,7,651.02,328.26,UPI,C009533,In-store,EMP02674,4736.35,507.47,False
INV0052392,ST00960,P00710,2022-10-12,1,2823.16,265.4,UPI,C031505,In-store,EMP02145,2685.65,127.89,False
INV0052393,ST00322,P00740,2024-02-06,5,1870.1,89.86,UPI,C038399,In-store,EMP02414,9723.67,463.03,False
INV0052394,ST00954,P00330,2024-03-05,7,4220.74,2256.8,UPI,,In-store,EMP01330,30562.99,3274.61,False
INV0052395,ST01050,P00456,2022-11-12,1,2411.51,41.24,UPI,,In-store,EMP00857,2488.78,118.51,False
INV0052396,ST00107,P00713,2024-12-29,1,2371.08,535.1,UPI,,In-store,EMP02309,1927.78,91.8,False
INV0052397,ST00401,P00942,2022-03-26,4,93.35,2.78,Wallet,C023863,Online,EMP01479,415.09,44.47,False
INV0052398,ST00118,P00796,2023-04-09,6,175.65,85.34,Cash,C024062,In-store,EMP01314,1142.9,174.34,False
INV0052399,ST01017,P00980,2022-02-08,2,323.84,71.89,UPI,C004410,In-store,EMP01719,604.58,28.79,False
INV0052400,ST00522,P00171,2022-11-26,3,123.51,32.92,Card,C009391,In-store,EMP02958,378.12,40.51,False
INV0052401,ST00880,P00336,2023-01-07,3,938.7,184.14,UPI,C009168,In-store,EMP02457,2763.56,131.6,False
INV0052402,ST00619,P00928,2023-08-15,7,1023.28,1503.77,UPI,C004285,In-store,EMP01930,6338.29,679.1,False
INV0052403,ST00891,P00223,2023-11-24,4,1971.34,248.43,Cash,C039543,In-store,EMP02029,8018.78,381.85,False
INV0052404,ST00628,P00754,2024-09-21,6,953.67,464.55,Cash,C022377,In-store,EMP02672,5888.37,630.9,False
INV0052405,ST00051,P00081,2024-04-29,5,2620.84,593.91,Card,,In-store,EMP00270,14011.52,1501.23,False
INV0052406,ST00511,P01090,2022-11-03,1,139.21,13.3,Card,C023165,In-store,EMP00205,141.02,15.11,False
INV0052407,ST00688,P00333,2023-12-09,1,1462.39,131.14,Cash,C017856,In-store,EMP02290,1397.81,66.56,False
INV0052408,ST01031,P00855,2024-03-30,7,786.95,216.99,UPI,C015653,Kiosk,EMP00162,6244.16,952.5,False
INV0052409,ST00875,P00875,2022-04-12,4,582.11,255.78,Cash,,In-store,EMP00328,2176.29,103.63,False
INV0052410,ST00535,P00838,2023-03-11,1,141.02,6.6,UPI,C014789,In-store,EMP02241,158.62,24.2,False
INV0052411,ST00847,P00294,2024-05-09,2,1034.48,45.62,Cash,C027880,In-store,EMP02248,2387.54,364.2,False
INV0052412,ST00983,P00021,2023-03-06,1,1655.76,52.01,Wallet,,In-store,EMP01775,1683.94,80.19,False
INV0052413,ST00920,P01094,2024-08-24,4,1241.93,60.68,Cash,,In-store,EMP00973,5495.88,588.84,False
INV0052414,ST01038,P00465,2022-06-06,6,642.58,261.33,UPI,C000290,In-store,EMP01676,3773.86,179.71,False
INV0052415,ST00378,P00759,2022-02-17,6,371.89,258.62,UPI,C017507,In-store,EMP00921,2071.36,98.64,False
INV0052416,ST00467,P00340,2023-09-07,3,552.42,116.66,Cash,C000556,Online,EMP01494,1725.47,184.87,False
INV0052417,ST00016,P01087,2024-06-10,4,996.27,4.23,UPI,C029618,In-store,EMP00814,4697.4,716.55,False
INV0052418,ST00141,P00851,2022-03-12,2,237.21,18.16,Card,C019860,In-store,EMP01951,479.07,22.81,False
INV0052419,ST00858,P00724,2023-07-13,-6,4054.22,5.72,UPI,C033293,In-store,EMP01788,-25535.58,1215.98,True
INV0052420,ST00343,P00724,2023-12-15,4,4072.16,56.13,UPI,,In-store,EMP01990,17044.14,811.63,False
INV0052421,ST00461,P00075,2024-04-24,6,1520.95,1031.06,Wallet,,In-store,EMP00451,8499.37,404.73,False
INV0052422,ST00377,P00562,2024-08-27,2,864.34,202.28,Card,C010927,In-store,EMP00827,1602.72,76.32,False
INV0052423,ST00974,P00301,2022-02-14,1,844.42,15.24,UPI,,In-store,EMP02063,928.68,99.5,False
INV0052424,ST00933,P00400,2022-11-09,1,5927.75,453.96,UPI,C030442,In-store,EMP00773,6130.64,656.85,False
INV0052425,ST00777,P00600,2024-12-27,1,341.81,26.79,UPI,C018296,Online,EMP00587,330.77,15.75,False
INV0052426,ST01010,P00111,2023-05-23,6,596.38,176.46,Wallet,C017916,In-store,EMP01261,3810.04,408.22,False
INV0052427,ST00575,P00857,2023-09-19,7,1285.18,812.28,Cash,,Online,EMP00485,8593.18,409.2,False
INV0052428,ST00179,P00345,2023-03-21,1,574.53,13.45,UPI,C023005,In-store,EMP00464,589.13,28.05,False
INV0052429,ST00667,P00506,2024-03-17,5,42.62,52.28,Card,,In-store,EMP01171,168.86,8.04,False
INV0052430,ST00022,P00664,2024-03-07,6,2904.16,262.96,UPI,,Kiosk,EMP02209,18020.1,858.1,False
INV0052431,ST00441,P00109,2023-03-07,7,4858.29,165.19,Cash,C028513,Online,EMP01448,37903.98,4061.14,False
INV0052432,ST00873,P00324,2024-06-16,4,771.76,121.78,UPI,C033423,In-store,EMP00550,3113.52,148.26,False
INV0052433,ST00190,P00248,2023-05-21,1,740.09,102.3,Cash,,In-store,EMP02748,669.68,31.89,False
INV0052434,ST00587,P00128,2023-02-07,3,213.28,39.86,UPI,C036920,In-store,EMP02405,707.98,108.0,False
INV0052435,ST00817,P00770,2024-09-17,4,1857.24,2.57,UPI,C021234,In-store,EMP02015,8317.56,891.17,False
INV0052436,ST00789,P00018,2024-01-19,3,821.17,286.28,UPI,,Online,EMP01697,2438.5,261.27,False
INV0052437,ST00622,P00166,2023-11-27,1,459.77,50.03,Card,C022407,Online,EMP00441,483.49,73.75,False
INV0052438,ST00349,P00999,2022-03-12,4,162.51,77.99,UPI,C039426,In-store,EMP00219,675.02,102.97,False
INV0052439,ST00255,P00704,2024-12-10,4,202.46,38.09,Wallet,,In-store,EMP02527,810.34,38.59,False
INV0052440,ST00167,P00246,2023-09-28,4,1176.04,247.56,UPI,,In-store,EMP02020,4679.43,222.83,False
INV0052441,ST00774,P00830,2023-10-28,7,1496.64,322.36,Wallet,,Online,EMP00037,11372.61,1218.49,False
INV0052442,ST00278,P01026,2023-06-29,5,55.76,19.39,UPI,C020676,In-store,EMP00354,306.1,46.69,False
INV0052443,ST00683,P00424,2023-06-02,3,1275.95,416.42,Wallet,C013333,In-store,EMP00793,3582.0,170.57,False
INV0052444,ST00051,P00025,2022-02-18,2,10.92,0.1,Card,C029090,Online,EMP00509,22.83,1.09,False
INV0052445,ST00307,P00551,2024-04-15,3,4065.99,575.75,Wallet,C022939,In-store,EMP02005,12203.33,581.11,False
INV0052446,ST00406,P00470,2024-08-02,4,266.03,82.2,UPI,C021745,Online,EMP00586,1031.02,49.1,False
INV0052447,ST00812,P00255,2023-03-19,4,108.65,35.17,UPI,C019113,In-store,EMP01033,471.33,71.9,False
INV0052448,ST00105,P00545,2023-04-24,6,159.59,11.16,UPI,C003246,In-store,EMP00590,1059.95,113.57,False
INV0052449,ST00494,P00397,2022-05-19,2,769.84,111.38,UPI,C033310,In-store,EMP02374,1685.39,257.09,False
INV0052450,ST00487,P00434,2024-06-18,3,1084.65,14.33,UPI,C025537,In-store,EMP00841,3401.6,161.98,False
INV0052451,ST00338,P00313,2024-02-17,2,1276.84,120.64,Wallet,C020800,In-store,EMP01634,2725.0,291.96,False
INV0052452,ST00840,P00108,2023-04-22,3,1251.88,214.13,Cash,C022975,In-store,EMP01984,3718.59,177.08,False
INV0052453,ST01030,P00383,2024-12-03,6,903.83,289.4,Card,C029728,Online,EMP01978,5390.26,256.68,False
INV0052454,ST00051,P00964,2022-12-23,7,1903.51,102.39,UPI,C038829,In-store,EMP00917,15602.17,2379.99,False
INV0052455,ST00979,P00993,2022-04-26,2,139.13,17.45,Wallet,C015724,In-store,EMP02616,292.11,31.3,False
INV0052456,ST00942,P01011,2023-05-19,2,1610.63,255.95,UPI,,In-store,EMP00984,3113.58,148.27,False
INV0052457,ST00885,P00277,2024-05-08,3,77.25,12.78,UPI,C015567,Online,EMP02203,229.92,10.95,False
INV0052458,ST00130,P00830,2022-12-15,3,1495.2,340.62,Card,C015970,In-store,EMP02518,4642.38,497.4,False
INV0052459,ST00408,P00019,2024-08-17,3,1649.91,36.28,UPI,C036449,In-store,EMP02315,5503.06,589.61,False
INV0052460,ST00689,P00119,2022-06-11,6,239.46,5.58,Card,C016333,In-store,EMP01579,1502.74,71.56,False
INV0052461,ST00215,P00880,2023-05-29,1,58.63,1.91,Card,C030609,In-store,EMP02445,63.53,6.81,False
INV0052462,ST00253,P00277,2023-09-05,5,76.95,42.21,Card,C030303,In-store,EMP02291,404.2,61.66,False
INV0052463,ST00592,P00941,2024-09-19,1,311.17,4.78,Wallet,C039590,In-store,EMP02154,361.54,55.15,False
INV0052464,ST00888,P00324,2022-02-21,7,738.72,238.48,UPI,,In-store,EMP01087,5524.47,591.91,False
INV0052465,ST00171,P00698,2024-12-03,7,701.54,78.53,Card,C029811,In-store,EMP01600,5073.86,241.61,False
INV0052466,ST00011,P01039,2022-01-17,5,3111.02,609.93,Card,C019974,In-store,EMP00561,17635.3,2690.13,False
INV0052467,ST01046,P00602,2023-04-12,5,765.28,415.89,Card,,In-store,EMP00650,3819.77,409.26,False
INV0052468,ST00443,P00880,2023-06-15,4,59.11,14.87,Cash,C018273,In-store,EMP00333,248.16,26.59,False
INV0052469,ST00080,P01061,2023-09-25,4,659.33,202.07,Cash,C020492,In-store,EMP02678,2873.59,438.34,False
INV0052470,ST01010,P00480,2024-01-18,5,195.28,17.24,Card,,In-store,EMP01330,1007.12,47.96,False
INV0052471,ST00288,P00535,2022-09-12,5,778.89,415.94,Card,,In-store,EMP02398,3895.93,417.42,False
INV0052472,ST00119,P00555,2024-09-02,3,1458.32,430.32,UPI,C012673,In-store,EMP02501,4654.68,710.04,False
INV0052473,ST00702,P00753,2023-06-08,1,444.98,50.44,UPI,C029296,In-store,EMP02558,441.88,47.34,False
INV0052474,ST00799,P00878,2022-10-29,6,1825.82,206.48,Wallet,C001996,In-store,EMP01554,12038.25,1289.81,False
INV0052475,ST00133,P00238,2024-08-24,3,1641.39,456.12,UPI,C037476,In-store,EMP00869,5272.3,804.25,False
INV0052476,ST00763,P00069,2023-08-21,4,1868.62,32.23,Cash,,In-store,EMP02699,7814.36,372.11,False
INV0052477,ST00397,P00466,2022-11-19,4,113.31,3.61,Wallet,,In-store,EMP00036,503.59,53.96,False
INV0052478,ST00336,P00432,2024-10-05,2,529.05,40.06,UPI,C026370,In-store,EMP01567,1068.94,50.9,False
INV0052479,ST00701,P00604,2022-12-14,4,654.67,125.49,UPI,,In-store,EMP00042,2617.85,124.66,False
INV0052480,ST00064,P00057,2022-04-11,6,1333.68,836.42,UPI,C025684,In-store,EMP00631,7523.94,358.28,False
INV0052481,ST00177,P00182,2023-06-17,1,47.8,2.84,UPI,C032907,In-store,EMP01362,50.36,5.4,False
INV0052482,ST00875,P01005,2022-12-15,5,3221.29,618.07,UPI,C001023,Online,EMP02145,17346.99,1858.61,False
INV0052483,ST01035,P00632,2022-09-14,-7,227.5,55.07,Card,,In-store,EMP02736,-1814.17,276.74,True
INV0052484,ST00951,P00486,2022-07-10,2,1871.32,375.82,UPI,C003959,In-store,EMP02794,3535.16,168.34,False
INV0052485,ST00823,P00673,2024-03-03,5,1569.49,1926.68,UPI,,In-store,EMP00476,6216.81,296.04,False
INV0052486,ST00135,P00198,2023-11-16,1,1024.59,93.88,UPI,C005195,In-store,EMP02129,977.25,46.54,False
INV0052487,ST00325,P00344,2022-11-26,3,841.19,63.99,UPI,C021173,In-store,EMP00903,2754.73,295.15,False
INV0052488,ST00891,P01078,2024-12-16,7,164.08,77.57,Card,C020159,In-store,EMP02129,1199.51,128.52,False
INV0052489,ST00749,P00236,2024-10-24,4,84.25,2.28,UPI,C006298,In-store,EMP02542,374.89,40.17,False
INV0052490,ST00875,P00966,2023-12-19,5,214.3,90.76,Card,C017819,In-store,EMP02267,1157.27,176.53,False
INV0052491,ST00432,P00177,2022-08-12,5,230.88,88.25,UPI,C030651,In-store,EMP00151,1119.46,53.31,False
INV0052492,ST00606,P00560,2024-08-27,1,972.23,28.93,Cash,,Kiosk,EMP00202,990.47,47.17,False
INV0052493,ST00774,P00893,2024-07-21,2,1466.39,595.32,Cash,C014691,In-store,EMP01613,2617.96,280.5,False
INV0052494,ST00823,P01017,2024-02-09,3,1798.91,46.74,Cash,C006486,In-store,EMP00776,5991.99,642.0,False
INV0052495,ST00763,P00214,2024-05-05,1,315.23,54.06,Cash,,In-store,EMP00810,308.18,47.01,False
INV0052496,ST00042,P00201,2023-11-20,2,1167.52,22.4,Card,C026037,In-store,EMP01872,2428.27,115.63,False
INV0052497,ST00213,P00436,2023-12-12,4,3604.14,1230.08,UPI,C028316,In-store,EMP01235,14768.86,1582.38,False
INV0052498,ST00521,P00842,2023-01-02,5,2900.98,14.89,Cash,C009538,In-store,EMP00097,17098.21,2608.2,False
INV0052499,ST00734,P00123,2024-05-20,1,1505.44,51.33,Card,C003894,Online,EMP01229,1628.6,174.49,False
INV0052500,ST01016,P00851,2024-02-25,3,232.81,24.85,Card,C037732,Online,EMP02551,754.41,80.83,False
INV0052501,ST00317,P00564,2024-12-16,7,771.85,627.97,Wallet,C023957,In-store,EMP00880,5013.73,238.75,False
INV0052502,ST00814,P00652,2022-04-26,5,519.19,161.41,UPI,,In-store,EMP02248,2726.68,292.14,False
INV0052503,ST00698,P00756,2022-08-01,5,1479.87,818.5,UPI,,In-store,EMP01755,7765.4,1184.55,False
INV0052504,ST00282,P00437,2022-01-28,-2,1045.62,127.67,UPI,,In-store,EMP00537,-2061.75,98.18,True
INV0052505,ST00182,P00426,2022-02-25,4,1812.53,226.07,Cash,C025457,In-store,EMP02685,7866.94,842.89,False
INV0052506,ST00655,P00310,2024-01-17,4,1207.31,108.35,Cash,,In-store,EMP00684,5570.65,849.76,False
INV0052507,ST00345,P00064,2022-09-22,4,238.83,5.34,UPI,,In-store,EMP01147,997.48,47.5,False
INV0052508,ST00224,P00708,2024-09-22,4,1353.53,236.11,Card,C019005,In-store,EMP00398,5436.91,258.9,False
INV0052509,ST00230,P00761,2023-10-02,6,1849.84,618.01,UPI,,In-store,EMP01288,12367.62,1886.59,False
INV0052510,ST00234,P00356,2024-02-20,4,1740.23,1.74,Card,,In-store,EMP00586,7307.14,347.96,False
INV0052511,ST00096,P01093,2022-08-13,6,531.5,2.93,UPI,C025913,In-store,EMP01067,3345.37,159.3,False
INV0052512,ST00199,P00144,2022-09-03,1,2355.09,17.52,Cash,C033802,In-store,EMP01901,2618.08,280.51,False
INV0052513,ST01025,P00944,2024-07-30,1,1086.23,95.88,Wallet,,In-store,EMP01868,1039.87,49.52,False
INV0052514,ST00200,P00938,2024-07-09,5,1729.57,470.6,Cash,,In-store,EMP00051,9158.52,981.27,False
INV0052515,ST00430,P00058,2022-06-13,4,306.6,77.48,Wallet,C000136,In-store,EMP02698,1286.79,137.87,False
INV0052516,ST00525,P00880,2023-07-31,3,59.21,14.78,UPI,,In-store,EMP01033,182.39,19.54,False
INV0052517,ST00738,P00182,2023-06-27,3,48.77,8.64,UPI,,In-store,EMP01353,144.55,6.88,False
